House_ID,Date_Sold,City,Area_sqft,Bedrooms,Bathrooms,Garage,Year_Built,Price,Owner_Name,Contact,Email,Property_Type,Furnished,Floor_No,Total_Floors,Latitude,Longitude,Loan_Status,Registration_Price,Notes
H3980,2020-01-23,Bhubaneswar,2289,2,3,Yes,2014,14774027,Rakesh,0000000000,rakesh#gmail.com,Apartment,Y,0,3,19.5968,85.9012,Pending,7715950,
H4589,2020/06/25,Bhubaneshwar,979 sqft,Two,4,Yes,2015,11.2M,Amit,7264521860,amit#gmail.com,Flat,Y,2,6,20.09,86.2239,Approved,12023833,Suspicious price
H1484,2024/04/24,Puri,1829,3,2,Yes,2018,4.4M,Rajesh,0000000000,rajesh@yahoo.com,Villa,Yes,0,7,20.2062,85.5221,Approved,14468575,Good property
H5761,2023-07-16,BBSR,1056,Three,3,YES,2028,14092217,Sunita,0000000000,sunita@gmail.com,Villa,N,G,5,20.3823,86.354,Approved,8634507,
H4164,28/05/21,Khordha,2067,Three,4,YES,2028,5653707,Amit,98765abcde,amit@gmail,Apartment,N,Ground,4,20.0805,85.5793,Pending,3605097,Old house
H5161,27/02/24,Bhubaneswar,3070,4,3,YES,2028,11647155,Rajesh,98765abcde,rajesh@gmail,Flat,Yes,G,10,19.6706,85.7284,Pending,5986191,Old house
H1236,2023/08/02,Bhubaneshwar,536,Three,1,Yes,2028,10845273,Rakesh,98765abcde,rakesh@gmail,House,No,G,3,19.7681,86.2088,Rejected,8715012,Old house
H4957,2025/04/28,Khordha,2275,4,1,Yes,2028,8328186,Amit,0000000000,amit#gmail.com,Villa,Y,1,12,19.7878,85.772,Approved,14448087,
H1461,2020/07/04,BBSR,1133,Three,1,No,2021,9.4M,Unknown,7482963995,unknown@gmail,Apartment,N,3,1,19.6684,85.6291,Pending,5839494,Good property
H3363,2024-09-26,Bhubaneswar,3415,1,2,Y,2028,9008203,Meena,7490329705,meena#gmail.com,Villa,No,Ground,7,19.7977,85.7618,Approved,6558632,
H0355,19/04/25,Cuttack,3453,Three,3,YES,1980,4494285,Unknown,8393269237,unknown#gmail.com,APT,No,0,9,19.9711,86.4263,Rejected,12867047,Old house
H6165,2023/06/25,BBSR,1100,Two,2,YES,2028,2146141,Rajesh,9726277579,rajesh#gmail.com,APT,No,Ground,4,19.765,85.58,Approved,6067358,
H2625,10/11/22,Bhubaneshwar,1762 sqft,2,2,YES,2028,2.3M,Amit,98765abcde,amit#gmail.com,APT,Yes,3,5,20.439,86.406,Rejected,8229733,Old house
H6065,2020/10/11,Khordha,2576,Three,1,Y,2012,2141106,Pooja,0000000000,pooja@yahoo.com,APT,Yes,3,8,19.7326,86.2495,Rejected,10998696,Old house
H7278,28/10/24,Cuttack,1981,Three,1,N,2000,5.2M,Sunita,98765abcde,sunita@yahoo.com,Villa,Y,2,4,19.7181,86.0175,Approved,4695052,Old house
H7389,2022/10/18,Bhubaneswar,3219,4,3,Y,2028,12773816,Rakesh,98765abcde,rakesh#gmail.com,House,Y,G,6,19.6101,85.9802,Approved,14414621,Good property
H0846,2024-01-05,Cuttack,729,4,1,Y,2028,7993445,Unknown,98765abcde,unknown#gmail.com,Flat,No,G,9,19.9181,86.4726,Pending,2359959,
H2498,2021/04/05,Puri,2773,3,1,Yes,2020,3829946,Pooja,98765abcde,pooja@gmail,APT,No,G,9,19.6018,85.805,Pending,10456305,Good property
H5315,2020-08-11,Puri,3507,Two,4,YES,2005,6893792,Unknown,98765abcde,unknown#gmail.com,Villa,N,Ground,3,20.1903,86.3434,Rejected,6249682,Old house
H4827,2020-09-29,Bhubaneswar,2017,2,4,N,2028,9981337,Arun,9508653107,arun@gmail.com,House,N,3,4,19.9395,85.8414,Pending,13131174,Suspicious price
H5103,2024-01-21,Bhubaneswar,3285,4,1,Yes,2005,8.0M,Rakesh,0000000000,rakesh@gmail,Apartment,N,G,10,19.7009,86.1586,Rejected,13486013,Suspicious price
H2786,05/07/23,Puri,1037,Two,4,YES,2028,3214656,Sunita,98765abcde,sunita@gmail,House,Y,2,11,20.1346,85.944,Pending,7798732,
H5040,2021-07-14,Bhubaneswar,1256,Three,2,N,2000,8.3M,Sunita,0000000000,sunita#gmail.com,APT,Yes,G,6,19.8706,85.5161,Pending,7295211,Good property
H1017,01/01/20,Bhubaneshwar,2504,Three,1,YES,2028,14.2M,Vikas,0000000000,vikas@gmail,APT,N,2,3,20.1236,85.8475,Rejected,11725561,
H0504,04/08/21,Bhubaneswar,2534,4,4,No,2028,10816136,Meena,98765abcde,meena#gmail.com,Apartment,Yes,Ground,1,19.7547,86.4484,Pending,14355035,
H1869,2024-01-14,Bhubaneswar,693,4,4,Yes,2028,14728640,Meena,98765abcde,meena@gmail,Flat,Y,0,6,19.655,85.7763,Rejected,4581048,Good property
H1159,2020-09-05,BBSR,742,1,1,N,2028,13855487,Unknown,7458804758,unknown#gmail.com,Apartment,Yes,1,15,19.9236,86.3737,Pending,6470919,Old house
H5601,2022-03-01,Khordha,2833,4,2,Y,2028,10423253,Unknown,98765abcde,unknown#gmail.com,Flat,N,2,13,19.818,85.655,Pending,5177991,
H2352,2020-05-07,Bhubaneswar,1212,4,1,N,2028,8880605,Unknown,0000000000,unknown@yahoo.com,House,Y,G,1,19.9442,86.3288,Approved,5479935,
H1637,16/05/20,Cuttack,1510,3,3,Y,2028,8.9M,Meena,0000000000,meena#gmail.com,Villa,No,3,1,20.4142,85.685,Rejected,12012241,Suspicious price
H3212,06/09/22,BBSR,1067,2,2,Y,2003,6912081,Pooja,7095698201,pooja@outlook.com,House,Yes,Ground,2,19.5099,85.6091,Approved,8349462,
H7122,2020/01/27,Bhubaneswar,2965,Two,2,Y,1980,12079086,Rajesh,0000000000,rajesh@gmail,Villa,No,Ground,8,19.5477,85.7598,Approved,13344112,Old house
H4467,2024-02-19,Puri,677,3,2,N,2028,6873989,Unknown,98765abcde,unknown@outlook.com,Apartment,Y,G,3,19.6043,85.8213,Rejected,4688092,
H1966,2020-07-04,Puri,649,Three,2,YES,2028,4903312,Amit,0000000000,amit#gmail.com,Apartment,Y,3,14,19.8276,85.6378,Pending,11356438,
H1227,01/01/22,BBSR,789,3,3,Y,2028,12.1M,Sunita,0000000000,sunita#gmail.com,Villa,Yes,3,9,20.144,85.5584,Pending,9678425,Good property
H0475,18/02/24,Khordha,2107,1,2,YES,2028,14145104,Unknown,0000000000,unknown#gmail.com,Flat,Yes,G,1,19.8178,85.745,Rejected,3440151,
H3625,2022-11-04,Puri,1568,Two,2,YES,2019,2983339,Pooja,0000000000,pooja#gmail.com,House,Y,Ground,13,20.4609,86.099,Rejected,12347838,
H4213,29/08/20,Cuttack,3920 sqft,Two,2,Y,2028,4500185,Amit,8701759108,amit@gmail,Apartment,Yes,Ground,7,19.5215,85.5129,Pending,2573867,
H0108,30/12/22,Bhubaneswar,3961,4,4,No,1981,7053398,Arun,9172958114,arun@yahoo.com,Villa,Y,G,7,20.2907,85.8751,Approved,13120268,Old house
H0355,17/06/21,Cuttack,1187 sqft,Three,2,Y,2016,2227066,Arun,0000000000,arun#gmail.com,Apartment,No,2,8,19.8271,85.6034,Approved,6238208,Old house
H7021,2024-11-23,Bhubaneshwar,1228,4,2,Yes,1986,4.1M,Rajesh,98765abcde,rajesh@gmail,Flat,N,0,6,19.777,86.4472,Rejected,13037323,Old house
H3284,2020-01-11,Khordha,1326 sqft,3,3,YES,2016,3.9M,Pooja,7620330719,pooja#gmail.com,House,Yes,0,6,20.2358,86.2789,Rejected,14676258,Good property
H7689,2022/03/03,Cuttack,3227,Two,2,N,2028,6.0M,Sunita,98765abcde,sunita#gmail.com,Flat,N,0,4,19.5677,86.1806,Rejected,10642144,
H2685,08/01/23,BBSR,1641 sqft,1,2,N,2013,11852049,Rajesh,98765abcde,rajesh#gmail.com,APT,No,1,3,19.5934,85.8207,Rejected,8014039,Old house
H1576,2025/02/10,Bhubaneshwar,1696,4,1,Yes,2001,11198622,Amit,98765abcde,amit@gmail,Apartment,N,G,8,19.6607,86.4323,Approved,8742165,
H2004,2020/07/23,Bhubaneswar,2400 sqft,3,2,Y,2028,11939198,Meena,0000000000,meena@yahoo.com,Villa,Y,2,6,19.9099,86.2939,Rejected,14797400,Good property
H0987,2022-09-19,Puri,1835,2,3,Yes,2028,3.6M,Unknown,8619017588,unknown@outlook.com,Villa,Yes,Ground,13,19.6113,85.9391,Pending,9429567,Suspicious price
H7720,2025-03-10,BBSR,2414,Three,1,Y,2028,7841735,Rakesh,8044931962,rakesh@gmail,APT,Yes,0,3,19.7276,86.0691,Approved,3736432,Good property
H5778,10/07/24,Khordha,1465,2,2,Yes,1990,14634811,Amit,98765abcde,amit@gmail,House,Y,0,7,19.9072,85.8726,Rejected,5800850,Old house
H3242,26/12/23,Bhubaneswar,599 sqft,Three,4,Yes,2005,3470788,Pooja,0000000000,pooja@gmail,APT,No,1,5,20.1074,86.1188,Rejected,12168100,
H4748,2022-03-28,Khordha,995,1,4,Y,2028,2.4M,Arun,0000000000,arun#gmail.com,Flat,Y,2,2,20.1347,86.4939,Rejected,9272117,Suspicious price
H4308,2021-03-31,Bhubaneshwar,1746,Three,1,N,2028,6.1M,Meena,0000000000,meena@gmail,APT,Yes,0,3,20.4028,85.7599,Rejected,12914665,Good property
H3142,2022/05/11,Khordha,2671,Three,4,Yes,2001,4454195,Amit,0000000000,amit#gmail.com,Flat,No,2,7,20.0991,85.6574,Rejected,9446401,Suspicious price
H0752,03/01/24,Khordha,883,1,2,Yes,2028,14.0M,Arun,0000000000,arun@gmail,Apartment,Yes,G,11,20.4342,86.4762,Approved,12239324,Good property
H4359,2022/07/24,Khordha,1151,Two,4,Y,1988,9618022,Meena,7207409047,meena#gmail.com,Flat,N,Ground,2,19.5898,86.1906,Rejected,8509768,
H0436,31/10/20,BBSR,1204,4,4,Y,2028,14.5M,Arun,98765abcde,arun@yahoo.com,House,No,3,3,19.9086,86.3276,Approved,8332250,Old house
H3917,2022-11-08,Puri,3035,2,3,Yes,2028,10411466,Vikas,8130237819,vikas@gmail,Villa,No,2,13,20.0703,85.8954,Pending,13595222,
H5682,2020/09/06,Bhubaneshwar,1682,4,2,No,2028,9.8M,Rakesh,0000000000,rakesh#gmail.com,APT,Y,0,5,19.9309,85.861,Rejected,10481945,
H0534,2021-02-13,Khordha,2934,2,1,Y,2023,2783887,Rakesh,0000000000,rakesh@outlook.com,Flat,Yes,3,8,19.6089,85.6037,Pending,4909762,Old house
H7741,2022/11/17,Cuttack,3055,4,1,No,2028,14292520,Pooja,0000000000,pooja#gmail.com,House,N,0,13,19.7465,86.4971,Rejected,5860041,Old house
H7591,2021/06/16,Puri,2878,3,1,N,2002,2.2M,Arun,0000000000,arun@gmail,House,Y,1,13,19.8764,86.34,Rejected,8701834,Good property
H2642,2021/10/17,Khordha,2439,Three,3,N,2005,11106100,Vikas,0000000000,vikas#gmail.com,Apartment,No,G,4,20.3206,86.2655,Approved,6691594,Good property
H0919,02/11/20,Puri,731 sqft,Three,1,No,2028,9039442,Unknown,9146665703,unknown#gmail.com,APT,No,0,6,19.533,85.5612,Approved,2155536,Good property
H0514,2023-09-01,Cuttack,516,Two,1,No,2028,2078218,Unknown,8322331781,unknown@gmail.com,Villa,N,1,12,19.7807,85.9009,Pending,2599789,Old house
H6344,11/12/23,Khordha,3286,2,2,Yes,1990,5.8M,Rajesh,0000000000,rajesh#gmail.com,Flat,Y,Ground,4,19.652,85.9201,Approved,12811315,
H6401,11/11/23,Bhubaneswar,1009,3,1,No,2007,3963430,Sunita,98765abcde,sunita@gmail,APT,N,G,2,19.9263,86.2531,Rejected,13615358,
H3452,2022/10/08,Bhubaneshwar,2038,Two,1,Y,2022,8140834,Pooja,0000000000,pooja#gmail.com,Apartment,Yes,2,11,19.5163,85.5939,Approved,12752417,
H3751,2023-04-14,Bhubaneswar,3108 sqft,1,2,N,2028,9506310,Meena,8834565568,meena@gmail,House,Y,Ground,5,20.4459,85.8475,Approved,7450992,
H7142,30/04/21,Bhubaneswar,3011,Two,3,Y,1997,11214662,Meena,98765abcde,meena@gmail,House,No,0,11,19.834,85.8066,Rejected,14970112,Suspicious price
H1549,2022-10-30,Khordha,3353,1,2,YES,2028,6091246,Rajesh,7145565956,rajesh@yahoo.com,House,N,2,10,19.7191,85.7946,Rejected,12386065,Suspicious price
H0100,25/11/21,Bhubaneshwar,1980 sqft,Three,3,Yes,2016,9481045,Arun,0000000000,arun@gmail,Flat,N,3,9,19.6499,85.659,Pending,11740040,
H7618,2022/02/09,Bhubaneswar,2407,1,2,Yes,2028,11.8M,Arun,98765abcde,arun#gmail.com,Flat,Y,2,9,19.9854,85.7242,Approved,12969011,Suspicious price
H1229,2021/11/09,Puri,2558,1,3,Y,2028,10860055,Unknown,98765abcde,unknown#gmail.com,Apartment,N,2,6,19.5964,85.8333,Pending,9760601,Good property
H4319,2024-03-11,Bhubaneswar,3177,2,3,YES,2028,7.4M,Arun,0000000000,arun@gmail.com,APT,Y,Ground,8,20.3779,86.1973,Approved,9116159,Good property
H5880,2025-01-09,Khordha,2569,Three,2,N,2028,14.6M,Rajesh,9016875491,rajesh@gmail,House,Yes,1,9,20.0576,86.2803,Approved,3901000,Suspicious price
H5526,2023/11/04,BBSR,2149,Two,3,Y,2028,11829105,Amit,7830939979,amit@gmail.com,Apartment,N,1,5,20.4798,86.0536,Pending,4689582,Suspicious price
H2329,2021/11/18,Puri,1988 sqft,Two,4,Y,2024,14850860,Sunita,8420341773,sunita#gmail.com,Apartment,Yes,2,1,20.0592,85.7108,Rejected,6783917,Old house
H0466,18/10/24,BBSR,2027,Two,2,Y,2024,9145187,Sunita,8097160643,sunita@gmail,Flat,No,G,9,19.9516,85.5551,Approved,5652267,Suspicious price
H6147,2021/03/18,Khordha,2826,Three,4,Y,2028,7.5M,Pooja,0000000000,pooja@gmail,Apartment,N,Ground,7,19.9293,86.4453,Rejected,8767370,Old house
H2365,2024-04-09,Cuttack,653,Three,2,YES,1995,4934895,Amit,7502173384,amit@gmail,Villa,Yes,2,5,19.6274,86.4966,Approved,12985588,
H3090,24/12/21,Bhubaneshwar,2600,Three,4,Y,2028,7739496,Amit,0000000000,amit#gmail.com,Flat,Y,2,9,19.6408,85.8189,Approved,10987936,Old house
H6079,11/06/20,Bhubaneshwar,3749,Three,1,Y,2028,5616711,Pooja,9810175373,pooja@gmail,House,Yes,G,4,20.2059,85.9213,Approved,11556577,Suspicious price
H5303,2024/05/05,Bhubaneswar,3835,Two,4,YES,2028,4735373,Rakesh,8694817808,rakesh@gmail.com,House,N,3,4,20.4918,85.6635,Rejected,9091560,Suspicious price
H7138,14/05/21,Puri,3198,3,4,N,2028,4.7M,Meena,9731416512,meena@gmail,APT,Y,0,11,19.8448,85.5292,Rejected,11800082,
H7322,07/04/22,Cuttack,1466,Two,1,N,1985,14260981,Rakesh,0000000000,rakesh@yahoo.com,Apartment,Yes,0,2,19.8656,86.4227,Pending,5950260,Good property
H6039,2020/02/23,Khordha,1595,2,2,N,1986,6194982,Pooja,0000000000,pooja#gmail.com,APT,Y,3,2,20.3283,86.1149,Approved,3913040,Old house
H2622,2025/02/25,Cuttack,3187,3,2,Yes,1984,10460810,Amit,9422687753,amit@gmail,Apartment,N,G,15,20.3956,86.4902,Approved,7718280,Old house
H5445,08/09/20,Cuttack,2309,1,1,No,2028,11458590,Arun,0000000000,arun#gmail.com,Flat,Yes,Ground,14,20.0968,86.4331,Pending,4597905,Old house
H4715,29/07/24,Bhubaneswar,2104 sqft,4,3,Yes,2028,11289083,Meena,0000000000,meena@gmail,Flat,N,2,12,19.9053,86.4877,Pending,8676990,Good property
H6076,2022-01-07,Cuttack,1208,2,3,Y,2028,11319687,Rajesh,0000000000,rajesh@outlook.com,Villa,Y,Ground,7,20.0661,86.121,Pending,10626840,
H1539,2024/01/12,Bhubaneshwar,2333,4,3,N,2021,6.8M,Arun,98765abcde,arun@gmail.com,Flat,Y,G,9,20.4991,86.3902,Rejected,3890632,Old house
H6743,27/09/22,BBSR,3285,4,3,Y,2001,10.1M,Amit,0000000000,amit#gmail.com,House,No,Ground,12,19.7668,85.7661,Rejected,7372158,Good property
H2373,2023-04-17,Bhubaneswar,2087,4,4,YES,1997,10.5M,Unknown,9717442351,unknown@gmail,House,No,3,4,19.7313,85.8221,Rejected,12084302,
H6932,2022-10-08,BBSR,3421,2,3,No,2028,9591564,Meena,8412111965,meena@yahoo.com,House,N,Ground,13,19.8825,86.0945,Approved,8587296,Good property
H6657,25/11/24,BBSR,3014,Two,2,YES,2006,11.8M,Unknown,7044055820,unknown@outlook.com,Apartment,Y,3,5,19.7515,85.8216,Rejected,8782288,
H4749,28/09/24,Khordha,1109,Two,2,YES,1986,13.3M,Arun,0000000000,arun#gmail.com,Flat,No,0,9,20.4552,86.202,Approved,14077155,Suspicious price
H5757,2020/10/17,Cuttack,2915,1,2,Yes,1998,8818644,Amit,98765abcde,amit@gmail,APT,N,G,1,19.6031,86.0437,Rejected,14738893,Suspicious price
H3871,11/03/23,Bhubaneshwar,1153,2,4,No,2019,5.4M,Pooja,98765abcde,pooja@gmail,Villa,N,3,3,20.0757,86.0773,Approved,9659755,Old house
H0551,2023-01-21,Puri,2902,4,4,YES,2001,13458526,Amit,0000000000,amit@gmail,Flat,Yes,0,10,19.6306,86.0757,Approved,9490037,Old house
H4178,27/12/20,Bhubaneswar,2741,4,2,Yes,2010,12827068,Unknown,98765abcde,unknown@gmail,Flat,N,1,15,20.3789,85.5497,Rejected,8183949,
H5623,2023-06-13,Puri,931,Three,4,YES,1988,8.8M,Rajesh,0000000000,rajesh@gmail,House,Y,0,13,19.8724,85.7488,Rejected,10736072,
H5285,2024-11-24,Khordha,3092,3,1,Y,2028,6.4M,Rajesh,98765abcde,rajesh@yahoo.com,Villa,N,G,7,19.7825,86.1217,Rejected,13028176,Old house
H5183,04/02/25,Puri,531,Three,1,Yes,2000,9519194,Vikas,0000000000,vikas@gmail.com,Apartment,N,2,15,20.1942,85.843,Rejected,13164563,
H6794,2025-01-17,BBSR,3846,3,3,No,2004,12.9M,Vikas,98765abcde,vikas@yahoo.com,Flat,No,3,4,20.4941,85.9363,Rejected,5751761,Suspicious price
H5860,2023-08-14,Cuttack,988,1,1,N,2009,8.9M,Arun,98765abcde,arun@gmail.com,APT,Y,3,8,20.2645,85.6646,Approved,9557941,Old house
H1080,2025/04/01,Puri,2313,2,4,Yes,2009,5223500,Rajesh,98765abcde,rajesh#gmail.com,Apartment,Y,1,7,19.7765,86.0323,Approved,8294737,Good property
H3777,2025/01/10,Bhubaneswar,2550,1,2,Y,1986,11360440,Meena,0000000000,meena@gmail.com,APT,Y,0,14,20.3693,86.2728,Approved,4880952,
H0274,2021/04/03,BBSR,792 sqft,2,2,No,2028,4.9M,Pooja,9425717039,pooja@gmail,Apartment,Yes,1,13,19.7038,86.0428,Pending,4734959,Good property
H1159,2020-01-18,Cuttack,3937,Three,4,Yes,2028,6.5M,Rakesh,0000000000,rakesh#gmail.com,House,Yes,G,14,20.4652,86.0919,Rejected,4934186,Suspicious price
H3286,21/08/24,Bhubaneshwar,,2,4,N,2028,11245309,Rajesh,98765abcde,rajesh@yahoo.com,House,No,G,15,19.9897,85.8163,Pending,6471938,Good property
H0616,2022/02/26,Bhubaneshwar,3585,3,4,Y,1992,,Amit,9674642862,amit@gmail.com,APT,No,Ground,15,20.4365,86.4715,Rejected,2830354,Suspicious price
H5165,12/06/25,Bhubaneshwar,2348,1,2,YES,2028,8.4M,Meena,8579746051,meena@gmail.com,House,Yes,Ground,11,19.9612,86.185,Approved,13818189,Old house
H5040,2021-11-13,Bhubaneswar,1531,3,2,No,2028,5384798,Rakesh,0000000000,rakesh@gmail,Apartment,No,0,11,20.1931,86.2703,Rejected,8438511,
H5408,2021/08/17,Bhubaneswar,599,Three,2,No,2028,11814112,Meena,0000000000,meena@gmail,Flat,N,1,11,19.5206,86.18,Approved,10714709,
H7428,2020-04-21,Puri,654,Two,1,Yes,2016,11380007,Rajesh,98765abcde,rajesh#gmail.com,House,Yes,2,2,20.3907,85.6051,Rejected,11739659,
H3486,2021-08-07,Bhubaneswar,3811 sqft,Two,3,Y,2003,10558698,Meena,98765abcde,meena@yahoo.com,Flat,Yes,2,9,20.162,86.4458,Rejected,10726969,
H3847,27/11/23,Khordha,2474 sqft,2,3,YES,2028,8794261,Pooja,0000000000,pooja@gmail.com,Apartment,Yes,0,2,20.2459,85.7238,Approved,2667034,Good property
H3555,20/05/23,Puri,605,2,1,YES,1997,12334760,Rajesh,0000000000,rajesh@gmail.com,Flat,Y,3,5,19.5748,85.621,Rejected,14726457,Good property
H6146,03/04/25,BBSR,3306,3,4,YES,2016,7466264,Sunita,98765abcde,sunita#gmail.com,Flat,N,3,9,19.8022,86.3351,Rejected,14695882,Good property
H3472,2024/01/22,BBSR,2088 sqft,3,2,Y,2022,11.7M,Amit,0000000000,amit@outlook.com,Flat,Y,2,5,20.2253,86.2356,Pending,14219833,Old house
H2196,2021/04/29,BBSR,855,Three,2,No,2028,3589717,Vikas,0000000000,vikas@yahoo.com,Villa,N,Ground,9,20.3381,86.4706,Rejected,8465456,
H4265,17/10/22,BBSR,1448,Three,3,YES,2000,7.1M,Vikas,8529740587,vikas@gmail,APT,Yes,1,12,19.613,85.8274,Rejected,14527906,Old house
H6577,2020/05/12,BBSR,802,Two,3,No,2001,9550756,Sunita,9604675686,sunita#gmail.com,Flat,Yes,Ground,8,20.2739,86.3914,Approved,7008682,Old house
H3702,2022/05/25,Bhubaneshwar,1735,4,1,Yes,2028,8728615,Amit,98765abcde,amit@gmail.com,Villa,Y,G,6,20.4065,85.8545,Rejected,11155337,Suspicious price
H0965,2020/03/26,Bhubaneshwar,1837,1,2,Yes,2005,7816980,Meena,98765abcde,meena@yahoo.com,Flat,N,0,4,20.253,85.5884,Rejected,7182801,
H7444,2020-06-06,Bhubaneswar,1310,4,2,YES,2028,12392156,Arun,0000000000,arun@gmail,APT,N,G,1,19.8943,86.1349,Pending,7439307,
H4655,2021-11-07,Bhubaneshwar,1238,1,4,Yes,2001,12500586,Pooja,8197494022,pooja#gmail.com,Flat,No,0,1,20.339,85.5064,Pending,13312899,Old house
H6358,2024-11-10,Khordha,3587,4,2,Yes,2028,11938081,Amit,0000000000,amit#gmail.com,APT,Y,0,11,20.2754,85.6504,Rejected,3120891,Suspicious price
H6265,2022-02-21,BBSR,3062 sqft,4,1,YES,1989,2118523,Rajesh,98765abcde,rajesh#gmail.com,APT,No,2,10,19.8114,85.6524,Approved,11816042,
H0833,2020-10-18,Bhubaneswar,1873,2,3,Y,1989,8654464,Pooja,9104321990,pooja@gmail,Flat,Yes,3,2,19.6641,86.2293,Approved,12033436,Old house
H6779,16/12/24,Bhubaneswar,3043,Three,4,N,2028,11233157,Meena,0000000000,meena@gmail,Flat,Yes,G,1,20.2244,86.1083,Approved,10526572,Suspicious price
H2621,30/04/22,Cuttack,828 sqft,3,3,YES,2028,10.0M,Meena,0000000000,meena@gmail,Flat,Y,2,13,19.5979,86.0693,Approved,14698326,Suspicious price
H0962,2020-06-11,Khordha,1546,1,4,YES,1995,12.7M,Pooja,8578221364,pooja#gmail.com,Villa,No,3,7,20.4926,86.1012,Pending,8064915,Old house
H4921,2024/11/14,Bhubaneshwar,3203,3,4,N,1997,3.0M,Rajesh,98765abcde,rajesh@gmail,Villa,Yes,1,8,20.0126,86.0163,Rejected,2006089,Good property
H5259,27/10/20,Khordha,2815,2,3,Y,1989,8.2M,Amit,0000000000,amit#gmail.com,Villa,Yes,1,9,19.9985,86.2186,Approved,13148518,Old house
H4145,2023/08/25,Bhubaneswar,803,Two,3,No,1996,4.0M,Rajesh,8948433714,rajesh@gmail,House,Yes,2,6,19.9582,85.894,Approved,4844042,
H3490,2021/12/30,Puri,1716,Three,2,Yes,2028,11975018,Amit,9681811872,amit@yahoo.com,Apartment,Y,2,13,19.7223,86.3375,Rejected,12236007,Suspicious price
H2461,2022-03-16,Puri,3955,1,4,Y,2028,6.1M,Rajesh,8402548595,rajesh@gmail,Apartment,No,G,4,20.4884,86.0208,Rejected,10615681,
H5471,04/11/23,Khordha,769,4,4,YES,2017,13369822,Unknown,98765abcde,unknown#gmail.com,Flat,No,0,9,20.0912,86.2729,Pending,4079817,Old house
H5265,10/06/23,Puri,1339,Three,1,No,2028,6870083,Pooja,98765abcde,pooja@gmail,Villa,N,Ground,1,19.7948,85.99,Rejected,11606216,Good property
H6398,2020/06/26,BBSR,2793,Two,4,Yes,2017,6193559,Rajesh,98765abcde,rajesh@gmail,APT,N,3,10,19.89,86.474,Pending,13271160,Suspicious price
H4744,2023/10/02,BBSR,2588,2,2,Y,2028,14375227,Arun,98765abcde,arun#gmail.com,APT,Y,1,1,19.8092,86.3823,Pending,14087066,
H6717,11/11/23,Puri,2178,Two,3,Yes,2028,13101320,Pooja,7193320743,pooja@gmail,Apartment,N,Ground,8,20.4096,86.3263,Rejected,5653723,
H1529,2020-11-19,Bhubaneswar,594,3,4,YES,2016,7.6M,Vikas,98765abcde,vikas@outlook.com,Villa,No,1,15,20.2033,86.0357,Rejected,9754956,
H5820,05/02/20,Cuttack,863,1,3,No,2014,14204687,Vikas,0000000000,vikas@gmail,House,Y,Ground,12,20.1135,86.3586,Rejected,2932092,Good property
H5844,2023/06/19,Khordha,3991,2,4,No,1996,10503058,Unknown,7133735917,unknown@outlook.com,House,Y,G,15,20.4427,85.5249,Pending,11906613,
H2840,10/03/21,Bhubaneswar,2445,4,4,No,2018,9028120,Meena,0000000000,meena@gmail.com,House,Y,3,12,20.4198,86.4365,Pending,9463197,Suspicious price
H2110,11/12/21,Cuttack,1303,1,1,Yes,1991,4990646,Pooja,7625203777,pooja#gmail.com,House,Yes,0,6,19.8597,85.958,Approved,7823755,Suspicious price
H2576,16/12/20,Bhubaneswar,2976,3,1,Yes,2028,9.7M,Amit,98765abcde,amit@gmail,Apartment,N,Ground,13,19.9598,85.7355,Approved,10883812,
H4154,2022/11/07,Khordha,3112,2,2,Y,1991,7968301,Arun,98765abcde,arun@gmail,Villa,Yes,G,1,19.5235,85.7102,Rejected,9904661,Suspicious price
H6837,2021-07-04,Bhubaneswar,1350,4,2,N,2012,4992787,Rajesh,98765abcde,rajesh@gmail.com,APT,N,2,5,20.1905,86.0457,Approved,3940709,Good property
H6197,2020/01/29,Khordha,869,Two,1,Yes,1989,7.0M,Unknown,98765abcde,unknown@yahoo.com,Apartment,Yes,2,14,20.1317,85.5291,Rejected,14891338,
H1613,08/06/23,Khordha,724,2,1,N,2007,14251726,Meena,98765abcde,meena@gmail,Flat,Yes,0,8,19.9945,85.6766,Approved,12257364,Old house
H6009,2024/12/28,Cuttack,3277,4,4,N,2028,13.5M,Amit,9407980798,amit@yahoo.com,Villa,Y,Ground,9,20.1728,86.4131,Approved,5979318,
H2798,2020-02-25,Cuttack,2073,3,1,YES,2028,13383247,Rajesh,98765abcde,rajesh@gmail,Villa,No,0,8,19.7476,85.9479,Approved,6178525,Good property
H0477,2023-12-29,Khordha,1685,Three,1,YES,1981,4778839,Pooja,9336162745,pooja@yahoo.com,APT,Yes,0,1,20.2629,85.5204,Pending,14835379,
H7792,18/08/23,Cuttack,3692,Three,3,YES,2004,13749786,Meena,0000000000,meena@gmail,Flat,Y,1,5,20.0255,85.6528,Rejected,2120482,
H2719,2022-02-18,Puri,1364,1,2,Y,1980,7208722,Arun,8363790581,arun#gmail.com,House,N,G,13,20.1275,86.0254,Approved,8574522,
H2867,2024-05-25,Khordha,2562,3,1,YES,2009,11171333,Arun,0000000000,arun@yahoo.com,Apartment,N,Ground,6,20.4255,86.143,Approved,3012986,Suspicious price
